title,price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,tags,product_color,product_variation_size_id,product_variation_inventory,shipping_option_name,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,origin_country,merchant_title,merchant_rating_count,merchant_rating,merchant_has_profile_picture
Plus la taille des femmes à la mode à manches courtes à lacets Blouses à imprimé floral Tops et t-shirts Casual Summer Lace Stitching Shirts,3.83,4,10000,0,3.64,1773,768.0,309.0,275.0,140.0,281.0,0,0,0,0,"blouse,Summer,Plus Size,Floral print,Lace,Sleeve,sleeve lace,Tops,topsamptshirt,beach wear,short sleeves,Floral,Women's Fashion,Shorts,Lace Up,Print,Women,Fashion,Casual,T Shirts,Shirt",orange,XS,50,Livraison standard,1,0,48,50,CN,guangzhouweishiweifushiyouxiangongsi,32168,3.8845436458592384,0
Femmes Mode d'été Leggings Pantalon court Short décontracté Boyfriend Jeans Solid Slim Fit Hot Shorts Plus Size S-5XL,7.0,6,100,0,3.69,71,31.0,12.0,11.0,9.0,8.0,0,0,0,0,"Leggings,fashionpantyhose,womenshortpant,Casual pants,pants,Women jeans,Short pants,Shorts,Casual,Women's Fashion,Fashion,Denim Shorts,pants women,fashion pants,Jeans,Women",navyblue,s,50,Livraison standard,2,0,36,50,CN,liminny,12134,3.86690291742212,0
3 Couleur Été Nouvelles Femmes De Mode Sexy Déchiré Skinny Denim Pantalon Court Short Décontracté Hot Jeans Plus La Taille Femmes Pantalon S-3XL,15.0,13,100,0,4.11,56,29.0,14.0,7.0,2.0,4.0,0,0,0,0,"Summer,Shorts,pants,Short pants,Denim,summer shorts,jean shorts,Women's Fashion,Plus Size,Denim Shorts,women trousers,sexy,Jeans,Women,Fashion,Casual,trousers,hotcasual",lightblue,L,50,Livraison standard,4,0,41,50,CN,powshew,2166,4.030470914127424,0
2019 Mode d'été pour dames - Pantalon à lacets à lacets - Pantalon court à taille haute décontractée - Taille décontractée (S-5XL),3.92,4,20000,1,3.76,4367,1975.0,793.0,682.0,397.0,520.0,0,0,0,0,"Summer,Plus Size,high waist,pants,Waist,Short pants,Yellow,Shorts,Women's Fashion,Fashion,Lace Up,Lace,Casual,Women",black,M,7,Livraison standard,1,0,36,50,CN,Pentiumhorse,55499,4.138885385322259,0
Femmes Mode D'été Col En V Camisole Gilet Couleur Unie Tops Sans Manches T-shirt Lâche Casual Plus La Taille Débardeurs,11.0,20,100,0,3.43,14,5.0,3.0,2.0,1.0,3.0,0,0,0,0,"Summer,Vest,Plus Size,Tank,Necks,Tops,Loose,Women's Fashion,tank top,T Shirts,Fashion,V-neck,solid color,sleeveless,women top,Casual,Women",white,S,50,Livraison standard,2,0,34,50,CN,chentengying,3120,4.174679487179486,0
Women Summer Sleeveless Irregular Hem Dress Maxi Dress Plus Size Hippie Soul Letter Printed Beach Long Dress 5 Colors,6.0,6,10,0,4.75,4,3.0,1.0,0.0,0.0,0.0,0,0,0,0,"Summer,asymmetrical dress,hippie,long dress,Plus Size,summer dress,Women's Fashion,Sleeveless dress,boho dress,printed,maxi dress,Dress,women dress,Women,Beach,loose dress,sleeveless,casual dress",green,XS,5,Livraison standard,2,0,25,50,CN,guojinghao,5123,3.9586179972672255,0
Femmes Salopette D'été Bavoir Pantalon Shorts Casual Lâche Sans Manches Barboteuses Salopette Bretelles Salopette XS-XXXL,2.65,3,20000,0,3.4,3443,1232.0,593.0,622.0,327.0,669.0,0,0,0,0,"Summer,Shorts,pants,Loose,Overalls,black,sleeveless,Casual,jumpsuit",orange,XS,50,Livraison standard,1,0,31,50,CN,Women's Fashion maker international,68022,4.320587456999206,1
Femmes D'été Nouvelle Mode Shorts De Sport Couleur Unie Élastique Shorts Femelle Slim Fit Running Pantalon Court Gym Workout Élastique Casual Sport Pantalon Court,3.71,4,100,1,3.44,16,8.0,1.0,2.0,0.0,5.0,0,0,0,0,"Summer,Shorts,high waist,Elastic,Bottom,pants,athleticshort,Short pants,Running,Women's Fashion,Fashion,solid color,slim,Casual,Slim Fit",purple,XS,1,Livraison standard,1,0,23,50,CN,Suyi Technology,12309,4.0451702006661785,1
Nouvelle Mode Femmes Sans Manches Couleur Unie Spaghetti Strap Package Hip Dress Casual Slim Fit Mini Robe Party Dress Summer Street Dress 5 Couleurs S-5XL,13.0,26,100,0,3.78,37,17.0,8.0,5.0,1.0,6.0,0,0,0,0,"Mini,slim,package hip dress,Fashion,Summer,fashion dress,Dress,summer dress,Party Dress,spaghettistrapdre,Mini dress,Slim Fit,Sleeveless dress,Spaghetti,party,women dress,Women,Women's Fashion,Casual,sleeveless,casual dress",beige,M,50,Livraison standard,3,0,41,50,CN,luvda,1022,3.86399217221135,0
Combinaisons Été Style Simple Femmes Combinaison À Manches Courtes Jambe Large Couleur Unie Vêtements D'affaires,12.0,11,1000,0,3.59,181,69.0,42.0,27.0,13.0,30.0,0,0,0,0,"Summer,trousers,Sleeve,Simple,Loose,short sleeves,Round neck,Women's Fashion,Shorts,summerjumpsuit,solid color,Women,Wool,women Jumpsuit,Casual,jumpsuit",black,S,50,Livraison standard,3,0,54,50,CN,youlika,4924,3.81965881397238,0
Aowofs Salopette d'été en coton pour homme Camouflage d'été Shorts amples,13.0,252,20000,0,3.91,12041,5723.0,2701.0,1656.0,751.0,1210.0,0,0,0,0,"Summer,Shorts,pants,camouflagepant,Men,Overalls,foreign trade,the new,camouflage,Pure Cotton,trousers,t,easy,fullmark,Cotton",black,29,50,Livraison standard,3,0,35,50,CN,bushangfushi,45964,4.097119484814201,1
"Robe longue à rayures Boho Mère et Fille Mère et Fille, assortie à l'ensemble pour maman et enfants",12.0,168,5000,0,4.09,529,288.0,113.0,60.0,26.0,42.0,0,0,0,0,"Women S Clothing,maxi summer dresses,Mother,Dress,motherdaughterdresse,momandkid,Outfits,Casual,boho,Women's Fashion,Sleeveless dress,striped dress,Stripes,women dress,boho dress,motherdaughtermatchingclothe,kids",black,4-5 Years,50,Livraison standard,3,0,52,50,CN,ocean5for8ZH,73595,4.38569196276921,1
Crop top d'été à imprimé squelette pour femme,5.69,17,5000,0,4.31,922,568.0,183.0,105.0,24.0,42.0,0,0,0,0,"Summer,Fashion,crop top,Skeleton,skullprint,skeletonprint,Tops,tank top,sleeveless crop top,Ladies,Women's Fashion,sleeveless tops,Print,sleeveless,cropped top,summer tops",white,M,50,Livraison standard,2,0,43,50,CN,Fashion show11,9465,4.138404648705759,0
Été lâche grande taille imprimé femmes sans manches robe gâteau jupe,6.0,8,10000,1,3.79,1010,477.0,180.0,152.0,70.0,131.0,0,0,0,0,"Summer,long dress,plus size dress,Dress,summer dress,Women Skirts,Women's Fashion,Sleeveless dress,women's dress,sleeveless,Cake,summer dresses,printed,Skirts,loose dress,Girls Clothes,Cotton",purple,S,50,Livraison standard,2,0,6,50,CN,songluping,10665,4.073792780121893,0
Été nouvelle mode femmes deux pièces vêtements de nuit en soie douce ensembles de pyjama occasionnels (6 couleurs) ,11.0,10,1000,1,4.1,413,238.0,75.0,43.0,19.0,38.0,1,1,0,0,"pajamaset,Fashion,sexy pajamas for womens,silksleepwearforwomen,silksleepwear,pajamassuit,Casual,Women's Fashion,Summer,Sleepwear,pajamasforwomen,silksleepwearnightgown,silk,pajamassleepwear,women's pajamas,Women",red,XS,50,Livraison standard,3,0,29,50,CN,huanfeng,17922,4.380203102332328,0
Women's Fashion Summer Sexy Lace Bandage Shirt Top Solid Color Sleeveless Slim Top,5.0,5,100,0,3.75,20,9.0,3.0,3.0,4.0,1.0,0,0,0,0,"suspenders,Summer,Fashion,Lace,button,slim,Women's Fashion,sexy lace,sexy,solid color,sleeveless,Tops,Shirt",pink,S,50,Livraison standard,2,0,50,50,CN,LALALA FASH,3053,3.8584998362266623,0
2019 Mode d'été Femme sans manches Débardeur en dentelle Débardeur Spaghetti Strap Tops Débardeur décontracté Débardeur V Chemise col V Grande taille,7.0,6,1000,0,3.19,245,77.0,44.0,39.0,19.0,66.0,0,0,0,0,"Summer,strappytop,Plus Size,Lace,Shirt,Plus size top,tank top,Women's Fashion,Fashion,sleeveless tops,Casual T-Shirt,Spaghetti,summer tops,Women,lace trim,spaghetti strap top,Tank,Necks,Tops,Casual,Cami Tank Tops,sleeveless,deep v neck top,Loose tank tops",armygreen,M,50,Livraison standard,2,0,43,50,CN,mimily,9341,4.012953645219998,1
NOUVEAU Mode Femmes Vintage Rayé Vertical Mini Bouton Sexy Cami Robes De Printemps Et D'été,11.0,10,5000,0,3.56,402,168.0,69.0,56.0,37.0,72.0,0,0,0,0,"Summer,Plus Size,Mini,Spring,Dress,slim,Cami,Women's Fashion,dressesforwomen,Vintage,sexy,Striped,Women,Fashion,button,Vintage dress",black,S,50,Livraison standard,3,0,41,50,CN,Leemin,20037,3.8800718670459644,0
Nouvelle mode d'été femmes robe décontractée col rond lâche Big Swing jupe sans manches Soild couleur robe de plage,5.65,10,100,1,2.86,7,1.0,1.0,2.0,2.0,1.0,0,0,0,0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women",black,XXS,1,Livraison standard,1,0,41,50,CN,SaraHouse,17752,3.8996732762505633,0
Robe de plage d'été décontractée à manches courtes et manches longues en coton plissé à encolure en V profond avec poches Mini robe ample en coton plissé,5.85,5,10000,0,3.55,1004,402.0,172.0,168.0,96.0,166.0,0,0,0,0,"Mini,short sleeve dress,Summer,plus size dress,Pleated,short sleeves,V-neck,Mini dress,beach dress,Party Dress,t-shirt dress,Casual,casual dress,Deep V-Neck,Shorts,Sleeve,Beach,Plus Size,summer dress,Women's Fashion,Cotton Dress,Dress,women dress,Cotton,Fashion,loose dress",black,XS,50,Livraison standard,2,0,20,50,CN,champion_28,7314,3.938200710965272,0
Maillot de bain deux pièces femme Bikini Cut Flower Pushups Maillots de bain Beachwear,8.0,85,100,0,4.11,19,12.0,0.0,5.0,1.0,1.0,0,0,0,0,"summer bikini,women swimsuit,brasbraset,sexy bikini,Swimsuit,floral bikini,Swimwear,Bikini,beach dress,Fashion,pushupswimsuittop,Flowers,women bathing suit,beachwear for women,Nylon,Swimming",blue,M,10,Livraison standard,3,0,42,50,CN,Crystalhousee,14664,4.231928532460447,0
XS-8XL Plus Size Summer Women Casual Solid Color Loose Sleeveless Beach Tank Top Dress Deep V-neck Short Club Party Mini Halter Robes Mini Halter Robes aux genoux Jupes plissées Dames Swing Fashion Robe en coton,6.0,6,5000,1,4.13,616,341.0,125.0,74.0,39.0,37.0,0,0,0,0,"Mini,Fashion,halter dress,Summer,plus size dress,Pleated,tank top,Party Dress,summer dresses,Skirts,Casual,Cotton,Deep V-Neck,Ladies Fashion,Tops,Sleeveless dress,Ladies,women dress,Women,Beach,sleeveless,Plus Size,Halter,Dress,V-neck,Mini dress,Women's Fashion,party,knee,casual dress,Shorts,Tank,Cotton Dress,loose dress",navyblue,XS,1,Livraison standard,2,0,18,50,CN,zktrade.co.ltd,15436,4.040554547810314,0
Robe à bretelles d'été col en V à bretelles florales Robe décontractée à grande poche,11.0,10,100,0,3.96,115,59.0,21.0,15.0,11.0,9.0,0,0,0,0,"Summer,Dresses,Dress,Pleated,summer dress,V-neck,Casual,Pocket,Women's Fashion,Sleeveless dress,slingdres,women dress,Floral,sleeveless,loose dress,casual dress",white & green,S,50,Envio Padrão,3,0,14,50,CN,yunquan,5175,3.870917874396136,0
Côté Split Lettre Imprimer Ourlet Incurvé Robe Décontractée Style Sport D'été T-shirt Robe Plus La Taille,14.0,26,5000,0,4.12,437,251.0,80.0,47.0,24.0,35.0,0,0,0,0,"Summer,Plus Size,Shirt,letter print,splitdre,Dress,Mini dress,Women's Fashion,Fashion,splits,Print,Sport,Casual",white,S,50,Livraison standard,3,0,43,50,CN,minyuehuaiy9618,4220,4.109952606635071,0
New Summer Women's New Fashion Sleeveless Polka Dot V-neck Strap Mini Backless Casual Top Dresses,3.68,4,100,0,3.71,42,18.0,7.0,9.0,3.0,5.0,0,0,0,0,"Summer,Fashion,Mini,Tops,Polkas,V-neck,Casual,black,polka dot,sleeveless,backless,Dress,Women Fashion",navy,XS,1,Livraison standard,1,0,38,50,unknown,Maxnina,105015,3.789601485502071,0
2019 Mode Femmes Été Col En V Sans Manches Recueillir Taille Boho Imprimer Maxi Robe Longue S-XXXXXL,18.0,76,100,0,3.56,120,47.0,24.0,19.0,9.0,21.0,0,0,0,0,"Sleeveless dress,women's plus size fashion,Waist,plus size dress,Dress,waistcollection,V Neckdress,boho,V-neck,Women's Fashion,Party Dress,summer dress,maxi dress,Print,bohemian dress,Fashion,sleeveless,Women",green,XL,9,Livraison standard,5,0,41,38,CN,Lonly,8950,4.274301675977654,0
NOUVELLE Mode D'été Femmes Dames Maxi Robes Sans Manches Décontracté Col En V Gradient Couleur Plage Robe Longue Couleur Unie Soirée Soirée Plus La Taille S-5XL,5.0,22,1000,0,3.32,395,146.0,64.0,53.0,36.0,96.0,0,0,0,0,"sleeveless,Plus Size,Summer,long dress,Evening Dress,Dress,summer dress,Women's Fashion,maxi dress,beach dress,Fashion,V-neck,party,women dress,Ladies,Party Dresses,Robes,Beach,Casual,Women",pink,S,50,Livraison standard,1,0,39,50,CN,yehuihui,3809,3.5828301391441317,0
2020 5 Couleur Été Nouvelle Mode Femmes Tops Blouse Plus La Taille Sans Manches Bretelles Débardeurs Cross Back Tops Été Causal Tops pour Femmes S-5XL,7.0,14,100,0,4.24,50,29.0,12.0,4.0,2.0,3.0,0,0,0,0,"blouse,Summer,Plus Size,Tops & Blouses,Sexy Top,Tank,Tops,Cross,tank top,Women's Fashion,Fashion,strappy,solid color,sleeveless,women top,tops for women,Women",red,L,50,Livraison standard,2,0,43,50,CN,libo peng,1160,4.143965517241379,0
S-5XL Summer Women Casual Tops Off Shoulder Fashion Female T Shirt Plus Size Blouse,8.0,65,5000,0,4.14,1366,752.0,300.0,156.0,76.0,82.0,0,0,0,0,"blouse,Summer,Fashion,Shirt,tee shirt women,Tops,Women's Fashion,T Shirts,Plus Size,topsampblouse,Casual,Women",black,L,50,Livraison standard,2,0,93,50,CN,pinksnow,20824,4.063724548597772,0
Juice-Wrld Letter Printed Crop Top And Shorts Set Summer Short Sleeve Crop Top And Elastic Beach Shorts Casual Two Pieces,16.0,14,50,0,3.72,18,8.0,5.0,0.0,2.0,3.0,0,0,0,0,"Summer,croptopandshortsset,Fashion,letterprintedshirt,women crop top,Sleeve,Shorts,Tops,juicewrldshirt,casualshortswomen,short sleeves,Beach Shorts Women,Elastic,printed,casualtwopiece,juicewrld,summershortswomen,Beach,Casual,summercroptop",offblack,2XL,2,Livraison standard,5,0,37,2,CN,MJ Bags Outlet,5508,4.322984749455338,0
XS-8XL T-shirts décontractés d'été XS-8XL T-shirts décontractés d'été pour femmes Chemisiers grande taille à manches courtes avec surpiqûres creuses Chemisiers en dentelle Couleur bonbon Couleur bonbon Relâche Cou en O Couleur uni Surdimensionné Tops,5.74,5,5000,0,3.9,1179,617.0,169.0,177.0,88.0,128.0,0,0,0,0,"blouse,Tops & Tees,Shorts,Cotton Shirt,Lace,Hollow-out,Women Blouse,Food,summer t-shirts,short sleeves,candy,Casual,T Shirts,Summer,Tops & T-Shirts,loose t-shirt,short sleeve shirt,Sleeve,Shirt",green,XS,6,Livraison standard,2,0,20,50,CN,Foryingni,11854,4.094904673527923,0
Legging Capri femme en jean 3/4 Legging d'été Jegging Pantalon skinny imprimé papillon,8.0,7,10000,0,3.71,2747,1253.0,470.0,390.0,233.0,401.0,0,0,0,0,"butterfly,caprisforwomen,skinngjean,Plus Size,Casual pants,Summer,pants,yoga pants,Leggings,jeggingsjeansforwomen,summerpant,jeggingsforwomen,printed,leggingsamptight,Jeans,Women Fashion",blue,M,50,Livraison standard,3,0,43,50,CN,witkey BL,65189,4.049640276733805,0
2019 nouveau mode d'été sans manches en dentelle patchwork débardeur ourlet irrégulier Cami débardeur,8.0,7,20000,0,3.63,2058,902.0,319.0,324.0,191.0,322.0,0,0,0,0,"Summer,Plus Size,tunic,Lace,Tank,Tops,Loose,camisoles for women,tank top,Fashion,sleeveless,sexy,Casual,Women Fashion",black,S,50,Livraison standard,3,0,43,50,CN,witkey BL,65189,4.049640276733805,0
Summer Fashion Women Casual Solid One-shoulder Vest Slim Fit Sleeveless Top Hole Sports Shirts,3.0,14,100,0,3.9,51,25.0,11.0,6.0,3.0,6.0,0,0,0,0,"Women Vest,Vest,topsamptshirt,Shirt,one-shoulder,Tops,Slim Fit,Women's Fashion,slim,Women Clothing,Summer,Women,Casual T-Shirt,Summer Fashion,sleeveless,Sport,Fashion,Casual,Sports Wear,vestforwoman",grey,S,50,Livraison standard,1,0,41,50,CN,terbuer,9395,4.1100585417775415,0
Mini robe de soirée décontractée sans manches pour femmes,2.89,7,50,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,"Mini,womens dresses,Summer,Patchwork,Dress,Mini dress,Women's Fashion,Women S Clothing,backless,party,summer dresses,sleeveless,sexy,Casual",green,XXS,1,Livraison standard,1,0,37,50,CN,Meifeng Bras,30,3.733333333333333,0
"Pantalon à lacets à la mode pour femmes d'été, plus la taille Pantalon court à taille haute décontracté",2.0,6,1000,0,3.32,121,41.0,23.0,19.0,10.0,28.0,0,0,0,0,"Summer,Shorts,high waist shorts,high waist,Casual pants,pants,summer shorts,Waist,Slim Fit,Short pants,Women's Fashion,Plus Size,Lace Up,Women,Fashion,Casual,Lace",red,XS,1,Livraison standard,1,0,36,50,CN,Bridgeliushui,543,4.1197053406998165,0
Pnma Hommes Été À Séchage Rapide Shorts Hommes Swim Beach Shorts Shim Shorts Beach Wear Sports Gym,9.0,65,1000,1,3.7,162,70.0,32.0,26.0,10.0,24.0,0,0,0,0,"runningshort,Beach Shorts,beachpant,Bottom,sailboatshort,Shorts,Sport,beach swimwear,Men's Fashion,Puma,Summer,Men Shorts,men's shorts,surfshort,Beach,Men",red,M,50,Livraison standard,3,0,36,50,CN,charmyaner,3373,3.9647198339756895,0
Femmes d'été Sling Dress V-cou Floral Strap plissé Casual Pocket Large Dress,11.0,10,5000,0,4.03,756,387.0,163.0,104.0,46.0,56.0,0,0,0,0,"Summer,Sling,Dresses,Dress,V-neck,Casual,Pocket,Women's Fashion,Sleeveless dress,women dress,Floral,sleeveless,Women,loose dress,Pleated,casual dress",white & green,S,50,Livraison standard,2,0,14,50,CN,WDHDAGE,8821,3.872009976193176,0
Mode féminine Maillots de bain Deux pièces Split Bikini Set Summer Printed Beach Bathing Swimsuits,9.0,9,1000,0,4.2,300,188.0,51.0,20.0,15.0,26.0,0,0,0,0,"Summer,sexy bathing suit,Bikinis Set,splitbikiniset,Swimwear,Swimsuit,Bikini,Fashion,Two Pieces,printed,Women's Fashion,Women,Beach,splits",red,S,30,Livraison standard,3,0,40,50,unknown,Clothingloves,82219,3.5900825843174937,1
"Robe à manches courtes d'été Femmes Robe lâche décontractée, Plus la taille Robe à col en V à fleurs",8.0,10,50,0,3.8,5,3.0,0.0,1.0,0.0,1.0,0,0,0,0,"Summer,Plus Size,sleeve dress,Sleeve,Dress,short sleeves,V-neck,Casual,Women's Fashion,Shorts,Floral dress,Floral,women dress,Women,loose dress,printed",blue,XS,5,Livraison standard,2,0,23,50,CN,yangshaokuei6688,129,3.7906976744186047,0
2018 Femmes d'été Femmes Sexy Off Shoulder Shirt Casual Half Sleeve Top Ladies Fashion Printing Loose T-shirts Plus Grande Taille Blouse en coton Blouse XS-5XL,8.0,140,10000,1,4.17,1910,1141.0,329.0,212.0,88.0,140.0,0,0,0,0,"Summer,Plus Size,crop top,Cotton T Shirt,T Shirts,Fashion,off shoulder,Casual T-Shirt,sexy,Casual,Shirt,blouse,Cotton,Sexy Top,Sleeve,Tops,Womens Blouse,Women's Fashion,Printing t shirt,Ladies,loose t-shirt,Women,Ladies Fashion",blue,S,50,Livraison standard,3,0,19,50,CN,liwenjuan fashion store,2050,4.1678048780487815,0
XS-8XL Plus La Taille Vêtements De Mode Robes D'été Femmes Casual Robe De Plage Sans Manches Dégradé Couleur Robe En Coton Col En V Profond Épaule Longue Robe Dames Lâche Halter Robe De Soirée,5.0,5,1000,1,2.98,102,33.0,13.0,10.0,11.0,35.0,0,0,0,0,"Deep V-Neck,Plus Size,halter dress,Halter,Summer,long dress,Dress,V-neck,beach dress,Party Dress,sleeveless,Casual,Clothes,maxide,Beach,summer dress,Women's Fashion,Cotton Dress,Sleeveless dress,Ladies,party,Cotton,Fashion,loose dress",pink,XS,2,Livraison standard,2,0,20,50,CN,shenzhenshihuayanmaoyiyouxiangongsi,10320,3.904941860465117,1
"Summer Beach Safety Shorts Leggings Lady Leggings Pantalon en dentelle sans couture Mode Femme (3 couleurs, S-6XL)",6.0,6,1000,1,3.98,330,160.0,76.0,44.0,26.0,24.0,1,1,0,0,"undersafetypant,Summer,Underwear,Panties,high waist,boxer shorts,pants,Body Shapers,Leggings,Shorts,Knickers,Boxer,Seamless,Beach,safetypant,Fashion,Lace",black,XS,50,Livraison standard,2,0,26,50,CN,shenghuhouse,1428,4.351540616246498,0
Women's Ten Colors Pure Color Dress Robe Robe d'été à manches courtes Tunic S-XXL Robes pour femmes,13.0,11,1000,0,4.14,582,313.0,139.0,66.0,28.0,36.0,0,0,0,0,"Summer,short sleeve dress,tunic,Sleeve,Pure Color,tunicsforwomen,short sleeves,Cotton Dress,Women's Fashion,Shorts,summer dress,fashion dresses,Dress,summer dresses,Women,short skirt,casual dress",black,S,50,Livraison standard,3,0,36,50,CN,tingtingwang,6329,4.16290093221678,0
Mini robe de soirée décontractée sans manches pour femmes,2.89,7,50,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,"Mini,womens dresses,Summer,Patchwork,Dress,Mini dress,Women's Fashion,Women S Clothing,backless,party,summer dresses,sleeveless,sexy,Casual",green,XXS,1,Livraison standard,1,0,37,50,CN,Meifeng Bras,30,3.733333333333333,0
Été Femmes À Manches Courtes Casual Sans Manches Rayure T-shirts Robe Tunique Taille Robes Plage Robe Plus La Taille XS-8XL,11.0,10,1000,0,3.97,212,109.0,42.0,28.0,11.0,22.0,0,0,0,0,"Summer,Plus Size,women dresses,long dress,Evening Dress,Dress,casual dresses,beach dress,Stripes,sleeveless,summer dresses,Casual,casual dress,Shorts,tunic,Shirt,Waist,summer dress,Women's Fashion,Sleeveless dress,women dress,Women,Beach",red,XS,50,Livraison standard,3,0,21,50,CN,SMOEYAKIO,543,3.9318600368324126,0
Mode féminine Printemps et été O-cou T-shirt en coton Chemisier imprimé lâche Casual Tops à manches courtes Dames Mode Chemise grande taille,5.0,5,1000,1,4.13,103,59.0,18.0,14.0,4.0,8.0,0,0,0,0,"blouse,Summer,Plus Size,Cotton,Shirt,Sleeve,Spring,Tops,slim,short sleeves,Women's Fashion,Shorts,printed,Ladies,o-neck,Fashion,Casual,T Shirts,Ladies Fashion",winered,S,50,Livraison standard,2,0,48,50,CN,guangzhouweishiweifushiyouxiangongsi,32168,3.8845436458592384,0
2020 Été Sexy Femmes Halter Tops Plage De Natation Lettre Imprimer Maillots De Bain Lady Push Up Gilet Soutien-Gorge S-5XL,7.0,6,100,0,3.6,25,10.0,4.0,5.0,3.0,3.0,0,0,0,0,"Summer,Vest,Swimming,Halter,wrappedchest,letter print,bras for women,Tops,slingvest,Swimwear,Push up bikini,Print,Women's Fashion,Halter Bikini,sexy,Women,Beach,summer tops,Bras,Bottoming shirt",black,S,50,Livraison standard,2,0,127,50,CN,lindieduxin,483,4.155279503105589,0
